contact_info,parsing_check,parsed,contact_id,name,email,first_name,last_name
"{""contact_id"": 4604, ""name"": ""Oreste Ward"", ""email"": ""oreste.ward@proyectos.com""}",True,"{'contact_id': 4604, 'name': 'Oreste Ward', 'email': 'oreste.ward@proyectos.com'}",4604,Oreste Ward,oreste.ward@proyectos.com,Oreste,Ward
"{""contact_id"": 3203, ""name"": ""Luis Edwards"", ""email"": ""luis.edwards@live.com""}",True,"{'contact_id': 3203, 'name': 'Luis Edwards', 'email': 'luis.edwards@live.com'}",3203,Luis Edwards,luis.edwards@live.com,Luis,Edwards
"{""contact_id"": 5758, ""name"": ""Fiona Griffiths"", ""email"": ""fiona.griffiths@curatoli-verdone.it""}",True,"{'contact_id': 5758, 'name': 'Fiona Griffiths', 'email': 'fiona.griffiths@curatoli-verdone.it'}",5758,Fiona Griffiths,fiona.griffiths@curatoli-verdone.it,Fiona,Griffiths
"{""contact_id"": 5755, ""name"": ""Sally Raya"", ""email"": ""sally.raya@tarchetti.it""}",True,"{'contact_id': 5755, 'name': 'Sally Raya', 'email': 'sally.raya@tarchetti.it'}",5755,Sally Raya,sally.raya@tarchetti.it,Sally,Raya
"{""contact_id"": 5150, ""name"": ""Carolyn Charpentier"", ""email"": ""carolyn.charpentier@hotmail.de""}",True,"{'contact_id': 5150, 'name': 'Carolyn Charpentier', 'email': 'carolyn.charpentier@hotmail.de'}",5150,Carolyn Charpentier,carolyn.charpentier@hotmail.de,Carolyn,Charpentier
"{""contact_id"": 4181, ""name"": ""Nathalie Alvarez"", ""email"": ""nathalie.alvarez@live.com""}",True,"{'contact_id': 4181, 'name': 'Nathalie Alvarez', 'email': 'nathalie.alvarez@live.com'}",4181,Nathalie Alvarez,nathalie.alvarez@live.com,Nathalie,Alvarez
"{""contact_id"": 3006, ""name"": ""Abril Lowery"", ""email"": ""abril.lowery@novak.net""}",True,"{'contact_id': 3006, 'name': 'Abril Lowery', 'email': 'abril.lowery@novak.net'}",3006,Abril Lowery,abril.lowery@novak.net,Abril,Lowery
"{""contact_id"": 4865, ""name"": ""Ottone Sullivan"", ""email"": ""ottone.sullivan@hussain-kaur.com""}",True,"{'contact_id': 4865, 'name': 'Ottone Sullivan', 'email': 'ottone.sullivan@hussain-kaur.com'}",4865,Ottone Sullivan,ottone.sullivan@hussain-kaur.com,Ottone,Sullivan
"{""contact_id"": 2862, ""name"": ""Esmeralda Sollima"", ""email"": ""esmeralda.sollima@visintini.it""}",True,"{'contact_id': 2862, 'name': 'Esmeralda Sollima', 'email': 'esmeralda.sollima@visintini.it'}",2862,Esmeralda Sollima,esmeralda.sollima@visintini.it,Esmeralda,Sollima
"{""contact_id"": 6070, ""name"": ""Silvia Gierschner"", ""email"": ""silvia.gierschner@tele2.it""}",True,"{'contact_id': 6070, 'name': 'Silvia Gierschner', 'email': 'silvia.gierschner@tele2.it'}",6070,Silvia Gierschner,silvia.gierschner@tele2.it,Silvia,Gierschner
"{""contact_id"": 5300, ""name"": ""Kyle Cunningham"", ""email"": ""kyle.cunningham@voila.fr""}",True,"{'contact_id': 5300, 'name': 'Kyle Cunningham', 'email': 'kyle.cunningham@voila.fr'}",5300,Kyle Cunningham,kyle.cunningham@voila.fr,Kyle,Cunningham
"{""contact_id"": 3486, ""name"": ""Anel Carpentier"", ""email"": ""anel.carpentier@klein-joseph.org""}",True,"{'contact_id': 3486, 'name': 'Anel Carpentier', 'email': 'anel.carpentier@klein-joseph.org'}",3486,Anel Carpentier,anel.carpentier@klein-joseph.org,Anel,Carpentier
"{""contact_id"": 5989, ""name"": ""Sarah Davis"", ""email"": ""sarah.davis@david.com""}",True,"{'contact_id': 5989, 'name': 'Sarah Davis', 'email': 'sarah.davis@david.com'}",5989,Sarah Davis,sarah.davis@david.com,Sarah,Davis
"{""contact_id"": 2849, ""name"": ""Luke Klein"", ""email"": ""luke.klein@hotmail.com""}",True,"{'contact_id': 2849, 'name': 'Luke Klein', 'email': 'luke.klein@hotmail.com'}",2849,Luke Klein,luke.klein@hotmail.com,Luke,Klein
"{""contact_id"": 1612, ""name"": ""Gudrun Mueller"", ""email"": ""gudrun.mueller@dillon-fuller.info""}",True,"{'contact_id': 1612, 'name': 'Gudrun Mueller', 'email': 'gudrun.mueller@dillon-fuller.info'}",1612,Gudrun Mueller,gudrun.mueller@dillon-fuller.info,Gudrun,Mueller
"{""contact_id"": 3307, ""name"": ""Melissa Canali"", ""email"": ""melissa.canali@libero.it""}",True,"{'contact_id': 3307, 'name': 'Melissa Canali', 'email': 'melissa.canali@libero.it'}",3307,Melissa Canali,melissa.canali@libero.it,Melissa,Canali
"{""contact_id"": 5288, ""name"": ""Gabrielle Ayala"", ""email"": ""gabrielle.ayala@hotmail.com""}",True,"{'contact_id': 5288, 'name': 'Gabrielle Ayala', 'email': 'gabrielle.ayala@hotmail.com'}",5288,Gabrielle Ayala,gabrielle.ayala@hotmail.com,Gabrielle,Ayala
"{""contact_id"": 6026, ""name"": ""Laura Buckley"", ""email"": ""laura.buckley@ryan.org""}",True,"{'contact_id': 6026, 'name': 'Laura Buckley', 'email': 'laura.buckley@ryan.org'}",6026,Laura Buckley,laura.buckley@ryan.org,Laura,Buckley
"{""contact_id"": 2212, ""name"": ""Wilfrido Lorch"", ""email"": ""wilfrido.lorch@leclerc.fr""}",True,"{'contact_id': 2212, 'name': 'Wilfrido Lorch', 'email': 'wilfrido.lorch@leclerc.fr'}",2212,Wilfrido Lorch,wilfrido.lorch@leclerc.fr,Wilfrido,Lorch
"{""contact_id"": 4591, ""name"": ""Robert Bruder"", ""email"": ""robert.bruder@manzoni.com""}",True,"{'contact_id': 4591, 'name': 'Robert Bruder', 'email': 'robert.bruder@manzoni.com'}",4591,Robert Bruder,robert.bruder@manzoni.com,Robert,Bruder
"{""contact_id"": 2771, ""name"": ""Phillip Soliz"", ""email"": ""phillip.soliz@outlook.com""}",True,"{'contact_id': 2771, 'name': 'Phillip Soliz', 'email': 'phillip.soliz@outlook.com'}",2771,Phillip Soliz,phillip.soliz@outlook.com,Phillip,Soliz
"{""contact_id"": 5682, ""name"": ""Alex Smith"", ""email"": ""alex.smith@fournier.fr""}",True,"{'contact_id': 5682, 'name': 'Alex Smith', 'email': 'alex.smith@fournier.fr'}",5682,Alex Smith,alex.smith@fournier.fr,Alex,Smith
"{""contact_id"": 5368, ""name"": ""Jessica Martinez"", ""email"": ""jessica.martinez@salieri.com""}",True,"{'contact_id': 5368, 'name': 'Jessica Martinez', 'email': 'jessica.martinez@salieri.com'}",5368,Jessica Martinez,jessica.martinez@salieri.com,Jessica,Martinez
"{""contact_id"": 3706, ""name"": ""Kelly Carter"", ""email"": ""kelly.carter@hotmail.com.au""}",True,"{'contact_id': 3706, 'name': 'Kelly Carter', 'email': 'kelly.carter@hotmail.com.au'}",3706,Kelly Carter,kelly.carter@hotmail.com.au,Kelly,Carter
"{""contact_id"": 4034, ""name"": ""Ahmad Sosa"", ""email"": ""ahmad.sosa@gmail.com""}",True,"{'contact_id': 4034, 'name': 'Ahmad Sosa', 'email': 'ahmad.sosa@gmail.com'}",4034,Ahmad Sosa,ahmad.sosa@gmail.com,Ahmad,Sosa
"{""contact_id"": 3209, ""name"": ""Toralf Iglesias"", ""email"": ""toralf.iglesias@borrego.com""}",True,"{'contact_id': 3209, 'name': 'Toralf Iglesias', 'email': 'toralf.iglesias@borrego.com'}",3209,Toralf Iglesias,toralf.iglesias@borrego.com,Toralf,Iglesias
"{""contact_id"": 2384, ""name"": ""Irene Anichini"", ""email"": ""irene.anichini@yahoo.com""}",True,"{'contact_id': 2384, 'name': 'Irene Anichini', 'email': 'irene.anichini@yahoo.com'}",2384,Irene Anichini,irene.anichini@yahoo.com,Irene,Anichini
"{""contact_id"": 3074, ""name"": ""Alicia Cainero"", ""email"": ""alicia.cainero@yahoo.com""}",True,"{'contact_id': 3074, 'name': 'Alicia Cainero', 'email': 'alicia.cainero@yahoo.com'}",3074,Alicia Cainero,alicia.cainero@yahoo.com,Alicia,Cainero
"{""contact_id"": 2031, ""name"": ""Tracey Laboy"", ""email"": ""tracey.laboy@bell.biz""}",True,"{'contact_id': 2031, 'name': 'Tracey Laboy', 'email': 'tracey.laboy@bell.biz'}",2031,Tracey Laboy,tracey.laboy@bell.biz,Tracey,Laboy
"{""contact_id"": 5873, ""name"": ""Donald Reynaud"", ""email"": ""donald.reynaud@green.edu.au""}",True,"{'contact_id': 5873, 'name': 'Donald Reynaud', 'email': 'donald.reynaud@green.edu.au'}",5873,Donald Reynaud,donald.reynaud@green.edu.au,Donald,Reynaud
"{""contact_id"": 5501, ""name"": ""Venancio Stadelmann"", ""email"": ""venancio.stadelmann@gmx.de""}",True,"{'contact_id': 5501, 'name': 'Venancio Stadelmann', 'email': 'venancio.stadelmann@gmx.de'}",5501,Venancio Stadelmann,venancio.stadelmann@gmx.de,Venancio,Stadelmann
"{""contact_id"": 3489, ""name"": ""Seth Olivier"", ""email"": ""seth.olivier@yahoo.com""}",True,"{'contact_id': 3489, 'name': 'Seth Olivier', 'email': 'seth.olivier@yahoo.com'}",3489,Seth Olivier,seth.olivier@yahoo.com,Seth,Olivier
"{""contact_id"": 4210, ""name"": ""Dennis Boaga"", ""email"": ""dennis.boaga@gmx.de""}",True,"{'contact_id': 4210, 'name': 'Dennis Boaga', 'email': 'dennis.boaga@gmx.de'}",4210,Dennis Boaga,dennis.boaga@gmx.de,Dennis,Boaga
"{""contact_id"": 6151, ""name"": ""Pedro Wilson"", ""email"": ""pedro.wilson@outlook.com""}",True,"{'contact_id': 6151, 'name': 'Pedro Wilson', 'email': 'pedro.wilson@outlook.com'}",6151,Pedro Wilson,pedro.wilson@outlook.com,Pedro,Wilson
"{""contact_id"": 6047, ""name"": ""Roland Weihmann"", ""email"": ""roland.weihmann@gmail.com""}",True,"{'contact_id': 6047, 'name': 'Roland Weihmann', 'email': 'roland.weihmann@gmail.com'}",6047,Roland Weihmann,roland.weihmann@gmail.com,Roland,Weihmann
"{""contact_id"": 5445, ""name"": ""Hector Morrison"", ""email"": ""hector.morrison@web.de""}",True,"{'contact_id': 5445, 'name': 'Hector Morrison', 'email': 'hector.morrison@web.de'}",5445,Hector Morrison,hector.morrison@web.de,Hector,Morrison
"{""contact_id"": 5493, ""name"": ""Evangelos Peters"", ""email"": ""evangelos.peters@sanchez.net""}",True,"{'contact_id': 5493, 'name': 'Evangelos Peters', 'email': 'evangelos.peters@sanchez.net'}",5493,Evangelos Peters,evangelos.peters@sanchez.net,Evangelos,Peters
"{""contact_id"": 6036, ""name"": ""Gerardo Hamilton"", ""email"": ""gerardo.hamilton@libero.it""}",True,"{'contact_id': 6036, 'name': 'Gerardo Hamilton', 'email': 'gerardo.hamilton@libero.it'}",6036,Gerardo Hamilton,gerardo.hamilton@libero.it,Gerardo,Hamilton
"{""contact_id"": 2368, ""name"": ""Meta Cuzzocrea"", ""email"": ""meta.cuzzocrea@howard-jensen.org""}",True,"{'contact_id': 2368, 'name': 'Meta Cuzzocrea', 'email': 'meta.cuzzocrea@howard-jensen.org'}",2368,Meta Cuzzocrea,meta.cuzzocrea@howard-jensen.org,Meta,Cuzzocrea
"{""contact_id"": 1501, ""name"": ""Alma Raymond"", ""email"": ""alma.raymond@tin.it""}",True,"{'contact_id': 1501, 'name': 'Alma Raymond', 'email': 'alma.raymond@tin.it'}",1501,Alma Raymond,alma.raymond@tin.it,Alma,Raymond
"{""contact_id"": 4351, ""name"": ""Kathleen Solimena"", ""email"": ""kathleen.solimena@wallace.biz""}",True,"{'contact_id': 4351, 'name': 'Kathleen Solimena', 'email': 'kathleen.solimena@wallace.biz'}",4351,Kathleen Solimena,kathleen.solimena@wallace.biz,Kathleen,Solimena
"{""contact_id"": 3096, ""name"": ""Zacharie Cordier"", ""email"": ""zacharie.cordier@gmail.com""}",True,"{'contact_id': 3096, 'name': 'Zacharie Cordier', 'email': 'zacharie.cordier@gmail.com'}",3096,Zacharie Cordier,zacharie.cordier@gmail.com,Zacharie,Cordier
"{""contact_id"": 6162, ""name"": ""Riza Techer"", ""email"": ""riza.techer@yahoo.com""}",True,"{'contact_id': 6162, 'name': 'Riza Techer', 'email': 'riza.techer@yahoo.com'}",6162,Riza Techer,riza.techer@yahoo.com,Riza,Techer
"{""contact_id"": 1433, ""name"": ""Enrique Guillen"", ""email"": ""enrique.guillen@hotmail.co.uk""}",True,"{'contact_id': 1433, 'name': 'Enrique Guillen', 'email': 'enrique.guillen@hotmail.co.uk'}",1433,Enrique Guillen,enrique.guillen@hotmail.co.uk,Enrique,Guillen
"{""contact_id"": 2720, ""name"": ""Tristan Weeks"", ""email"": ""tristan.weeks@pena.com""}",True,"{'contact_id': 2720, 'name': 'Tristan Weeks', 'email': 'tristan.weeks@pena.com'}",2720,Tristan Weeks,tristan.weeks@pena.com,Tristan,Weeks
"{""contact_id"": 5251, ""name"": ""Natalie Lerma"", ""email"": ""natalie.lerma@boucher.com""}",True,"{'contact_id': 5251, 'name': 'Natalie Lerma', 'email': 'natalie.lerma@boucher.com'}",5251,Natalie Lerma,natalie.lerma@boucher.com,Natalie,Lerma
"{""contact_id"": 1797, ""name"": ""Rodney Hamon"", ""email"": ""rodney.hamon@hotmail.com""}",True,"{'contact_id': 1797, 'name': 'Rodney Hamon', 'email': 'rodney.hamon@hotmail.com'}",1797,Rodney Hamon,rodney.hamon@hotmail.com,Rodney,Hamon
"{""contact_id"": 1656, ""name"": ""Adalberto Lombardo"", ""email"": ""adalberto.lombardo@sfr.fr""}",True,"{'contact_id': 1656, 'name': 'Adalberto Lombardo', 'email': 'adalberto.lombardo@sfr.fr'}",1656,Adalberto Lombardo,adalberto.lombardo@sfr.fr,Adalberto,Lombardo
"{""contact_id"": 1346, ""name"": ""Florencia Querini"", ""email"": ""florencia.querini@gmail.com""}",True,"{'contact_id': 1346, 'name': 'Florencia Querini', 'email': 'florencia.querini@gmail.com'}",1346,Florencia Querini,florencia.querini@gmail.com,Florencia,Querini
"{""contact_id"": 2989, ""name"": ""Liam Rolland"", ""email"": ""liam.rolland@yahoo.fr""}",True,"{'contact_id': 2989, 'name': 'Liam Rolland', 'email': 'liam.rolland@yahoo.fr'}",2989,Liam Rolland,liam.rolland@yahoo.fr,Liam,Rolland
"{""contact_id"": 5629, ""name"": ""Ian Kelly"", ""email"": ""ian.kelly@reeves.com.au""}",True,"{'contact_id': 5629, 'name': 'Ian Kelly', 'email': 'ian.kelly@reeves.com.au'}",5629,Ian Kelly,ian.kelly@reeves.com.au,Ian,Kelly
"{""contact_id"": 3456, ""name"": ""Mehdi Todd"", ""email"": ""mehdi.todd@web.de""}",True,"{'contact_id': 3456, 'name': 'Mehdi Todd', 'email': 'mehdi.todd@web.de'}",3456,Mehdi Todd,mehdi.todd@web.de,Mehdi,Todd
"{""contact_id"": 3229, ""name"": ""Rembrandt Liguori"", ""email"": ""rembrandt.liguori@davis.org""}",True,"{'contact_id': 3229, 'name': 'Rembrandt Liguori', 'email': 'rembrandt.liguori@davis.org'}",3229,Rembrandt Liguori,rembrandt.liguori@davis.org,Rembrandt,Liguori
"{""contact_id"": 2277, ""name"": ""Irmi Schweitzer"", ""email"": ""irmi.schweitzer@ozuna.com""}",True,"{'contact_id': 2277, 'name': 'Irmi Schweitzer', 'email': 'irmi.schweitzer@ozuna.com'}",2277,Irmi Schweitzer,irmi.schweitzer@ozuna.com,Irmi,Schweitzer
"{""contact_id"": 1276, ""name"": ""Gioffre Stein"", ""email"": ""gioffre.stein@hotmail.com.au""}",True,"{'contact_id': 1276, 'name': 'Gioffre Stein', 'email': 'gioffre.stein@hotmail.com.au'}",1276,Gioffre Stein,gioffre.stein@hotmail.com.au,Gioffre,Stein
"{""contact_id"": 3694, ""name"": ""Frida Villarreal"", ""email"": ""frida.villarreal@hotmail.de""}",True,"{'contact_id': 3694, 'name': 'Frida Villarreal', 'email': 'frida.villarreal@hotmail.de'}",3694,Frida Villarreal,frida.villarreal@hotmail.de,Frida,Villarreal
"{""contact_id"": 2260, ""name"": ""Steffen Mangold"", ""email"": ""steffen.mangold@paul.net""}",True,"{'contact_id': 2260, 'name': 'Steffen Mangold', 'email': 'steffen.mangold@paul.net'}",2260,Steffen Mangold,steffen.mangold@paul.net,Steffen,Mangold
"{""contact_id"": 5374, ""name"": ""Elias Marin"", ""email"": ""elias.marin@herve.net""}",True,"{'contact_id': 5374, 'name': 'Elias Marin', 'email': 'elias.marin@herve.net'}",5374,Elias Marin,elias.marin@herve.net,Elias,Marin
"{""contact_id"": 4420, ""name"": ""Roman Gonzalez"", ""email"": ""roman.gonzalez@anderson.net""}",True,"{'contact_id': 4420, 'name': 'Roman Gonzalez', 'email': 'roman.gonzalez@anderson.net'}",4420,Roman Gonzalez,roman.gonzalez@anderson.net,Roman,Gonzalez
"{""contact_id"": 3849, ""name"": ""Reina Middleton"", ""email"": ""reina.middleton@hotmail.com""}",True,"{'contact_id': 3849, 'name': 'Reina Middleton', 'email': 'reina.middleton@hotmail.com'}",3849,Reina Middleton,reina.middleton@hotmail.com,Reina,Middleton
"{""contact_id"": 1638, ""name"": ""Sandro Moran"", ""email"": ""sandro.moran@hotmail.de""}",True,"{'contact_id': 1638, 'name': 'Sandro Moran', 'email': 'sandro.moran@hotmail.de'}",1638,Sandro Moran,sandro.moran@hotmail.de,Sandro,Moran
"{""contact_id"": 5230, ""name"": ""Gebhard Thanel"", ""email"": ""gebhard.thanel@gmail.com""}",True,"{'contact_id': 5230, 'name': 'Gebhard Thanel', 'email': 'gebhard.thanel@gmail.com'}",5230,Gebhard Thanel,gebhard.thanel@gmail.com,Gebhard,Thanel
"{""contact_id"": 1763, ""name"": ""Antonino Bolander"", ""email"": ""antonino.bolander@gmail.com""}",True,"{'contact_id': 1763, 'name': 'Antonino Bolander', 'email': 'antonino.bolander@gmail.com'}",1763,Antonino Bolander,antonino.bolander@gmail.com,Antonino,Bolander
"{""contact_id"": 4323, ""name"": ""Karl Trevisani"", ""email"": ""karl.trevisani@anguissola.it""}",True,"{'contact_id': 4323, 'name': 'Karl Trevisani', 'email': 'karl.trevisani@anguissola.it'}",4323,Karl Trevisani,karl.trevisani@anguissola.it,Karl,Trevisani
"{""contact_id"": 5256, ""name"": ""Silvester Brookes"", ""email"": ""silvester.brookes@franco.org""}",True,"{'contact_id': 5256, 'name': 'Silvester Brookes', 'email': 'silvester.brookes@franco.org'}",5256,Silvester Brookes,silvester.brookes@franco.org,Silvester,Brookes
"{""contact_id"": 4836, ""name"": ""Octavio Pratt"", ""email"": ""octavio.pratt@web.de""}",True,"{'contact_id': 4836, 'name': 'Octavio Pratt', 'email': 'octavio.pratt@web.de'}",4836,Octavio Pratt,octavio.pratt@web.de,Octavio,Pratt
"{""contact_id"": 5981, ""name"": ""Rebecca Greer"", ""email"": ""rebecca.greer@hotmail.com""}",True,"{'contact_id': 5981, 'name': 'Rebecca Greer', 'email': 'rebecca.greer@hotmail.com'}",5981,Rebecca Greer,rebecca.greer@hotmail.com,Rebecca,Greer
"{""contact_id"": 1463, ""name"": ""Pierina Gaggini"", ""email"": ""pierina.gaggini@free.fr""}",True,"{'contact_id': 1463, 'name': 'Pierina Gaggini', 'email': 'pierina.gaggini@free.fr'}",1463,Pierina Gaggini,pierina.gaggini@free.fr,Pierina,Gaggini
"{""contact_id"": 4577, ""name"": ""Robin Schleich"", ""email"": ""robin.schleich@rogers-barrera.biz""}",True,"{'contact_id': 4577, 'name': 'Robin Schleich', 'email': 'robin.schleich@rogers-barrera.biz'}",4577,Robin Schleich,robin.schleich@rogers-barrera.biz,Robin,Schleich
"{""contact_id"": 4951, ""name"": ""Sergio Abbott"", ""email"": ""sergio.abbott@moore.net.au""}",True,"{'contact_id': 4951, 'name': 'Sergio Abbott', 'email': 'sergio.abbott@moore.net.au'}",4951,Sergio Abbott,sergio.abbott@moore.net.au,Sergio,Abbott
"{""contact_id"": 3567, ""name"": ""Gilberto Evans"", ""email"": ""gilberto.evans@salcedo-archuleta.net""}",True,"{'contact_id': 3567, 'name': 'Gilberto Evans', 'email': 'gilberto.evans@salcedo-archuleta.net'}",3567,Gilberto Evans,gilberto.evans@salcedo-archuleta.net,Gilberto,Evans
"{""contact_id"": 5475, ""name"": ""James Elliott"", ""email"": ""james.elliott@gmail.com""}",True,"{'contact_id': 5475, 'name': 'James Elliott', 'email': 'james.elliott@gmail.com'}",5475,James Elliott,james.elliott@gmail.com,James,Elliott
"{""contact_id"": 2114, ""name"": ""Timoteo Bolnbach"", ""email"": ""timoteo.bolnbach@laboratorios.com""}",True,"{'contact_id': 2114, 'name': 'Timoteo Bolnbach', 'email': 'timoteo.bolnbach@laboratorios.com'}",2114,Timoteo Bolnbach,timoteo.bolnbach@laboratorios.com,Timoteo,Bolnbach
"{""contact_id"": 5216, ""name"": ""Tonino Stanley"", ""email"": ""tonino.stanley@hotmail.com""}",True,"{'contact_id': 5216, 'name': 'Tonino Stanley', 'email': 'tonino.stanley@hotmail.com'}",5216,Tonino Stanley,tonino.stanley@hotmail.com,Tonino,Stanley
"{""contact_id"": 1665, ""name"": ""Margaretha Murialdo"", ""email"": ""margaretha.murialdo@meunier.com""}",True,"{'contact_id': 1665, 'name': 'Margaretha Murialdo', 'email': 'margaretha.murialdo@meunier.com'}",1665,Margaretha Murialdo,margaretha.murialdo@meunier.com,Margaretha,Murialdo
"{""contact_id"": 6051, ""name"": ""Bianca Drubin"", ""email"": ""bianca.drubin@libero.it""}",True,"{'contact_id': 6051, 'name': 'Bianca Drubin', 'email': 'bianca.drubin@libero.it'}",6051,Bianca Drubin,bianca.drubin@libero.it,Bianca,Drubin
"{""contact_id"": 3983, ""name"": ""Kaylee Hoffmann"", ""email"": ""kaylee.hoffmann@poulain.com""}",True,"{'contact_id': 3983, 'name': 'Kaylee Hoffmann', 'email': 'kaylee.hoffmann@poulain.com'}",3983,Kaylee Hoffmann,kaylee.hoffmann@poulain.com,Kaylee,Hoffmann
"{""contact_id"": 2966, ""name"": ""Teresa Vecellio"", ""email"": ""teresa.vecellio@yahoo.com""}",True,"{'contact_id': 2966, 'name': 'Teresa Vecellio', 'email': 'teresa.vecellio@yahoo.com'}",2966,Teresa Vecellio,teresa.vecellio@yahoo.com,Teresa,Vecellio
"{""contact_id"": 4478, ""name"": ""Emine Tacchini"", ""email"": ""emine.tacchini@dbmail.com""}",True,"{'contact_id': 4478, 'name': 'Emine Tacchini', 'email': 'emine.tacchini@dbmail.com'}",4478,Emine Tacchini,emine.tacchini@dbmail.com,Emine,Tacchini
"{""contact_id"": 4238, ""name"": ""Dawn Cortez"", ""email"": ""dawn.cortez@gmail.com""}",True,"{'contact_id': 4238, 'name': 'Dawn Cortez', 'email': 'dawn.cortez@gmail.com'}",4238,Dawn Cortez,dawn.cortez@gmail.com,Dawn,Cortez
"{""contact_id"": 4404, ""name"": ""Emily Cundari"", ""email"": ""emily.cundari@clark.com.au""}",True,"{'contact_id': 4404, 'name': 'Emily Cundari', 'email': 'emily.cundari@clark.com.au'}",4404,Emily Cundari,emily.cundari@clark.com.au,Emily,Cundari
"{""contact_id"": 5666, ""name"": ""Eleanor Hall"", ""email"": ""eleanor.hall@hotmail.com""}",True,"{'contact_id': 5666, 'name': 'Eleanor Hall', 'email': 'eleanor.hall@hotmail.com'}",5666,Eleanor Hall,eleanor.hall@hotmail.com,Eleanor,Hall
"{""contact_id"": 3691, ""name"": ""Monique Delgadillo"", ""email"": ""monique.delgadillo@hotmail.co.uk""}",True,"{'contact_id': 3691, 'name': 'Monique Delgadillo', 'email': 'monique.delgadillo@hotmail.co.uk'}",3691,Monique Delgadillo,monique.delgadillo@hotmail.co.uk,Monique,Delgadillo
